"Period","Interface","Interchange","Price","pct"
"2016-07-05 22:00:00+00:00","NYISO - ISO-NE",-140,-502.976822916667,1.59578044548445
"2016-07-23 20:00:00+00:00","NYISO - ISO-NE",88,-135.11625,0.884240922855004
"2016-07-25 19:00:00+00:00","NYISO - ISO-NE",400,-327.992708333333,1.24739081225218
"2016-08-06 21:00:00+00:00","NYISO - ISO-NE",893,134.554166666667,1.21651504021397
"2016-08-11 17:00:00+00:00","NYISO - ISO-NE",435,-157.904739583333,0.338184411543958
"2016-08-11 18:00:00+00:00","NYISO - ISO-NE",363,1025.90333333333,1.11197582182142
"2016-08-11 19:00:00+00:00","NYISO - ISO-NE",414,167.757857142857,0.388381351622865
"2016-08-11 20:00:00+00:00","NYISO - ISO-NE",854,630.151458333333,1.03506978967708
"2016-08-11 21:00:00+00:00","NYISO - ISO-NE",854,1211.9025,1.56027815611869
"2016-08-11 22:00:00+00:00","NYISO - ISO-NE",827,310.461875,1.24223310986119
"2016-08-12 17:00:00+00:00","NYISO - ISO-NE",825,263.777678571429,1.16617147079686
"2016-08-12 18:00:00+00:00","NYISO - ISO-NE",685,128.218333333333,0.437444737283534
"2016-08-12 19:00:00+00:00","NYISO - ISO-NE",858,-262.69984375,0.539679696596907
"2016-08-13 19:00:00+00:00","NYISO - ISO-NE",5,-194.223333333333,1.24591320710338
"2016-08-13 20:00:00+00:00","NYISO - ISO-NE",-90,-262.568958333333,1.38753233284764
"2016-08-13 21:00:00+00:00","NYISO - ISO-NE",-200,-235.781875,1.33076568062296
"2016-08-14 06:00:00+00:00","NYISO - ISO-NE",267,-151.185625,-2.91037171165426
"2016-08-14 10:00:00+00:00","NYISO - ISO-NE",-92,-169.170625,-2.33947527258427
"2016-08-14 21:00:00+00:00","NYISO - ISO-NE",720,218.70875,1.04957214370053
"2016-08-14 22:00:00+00:00","NYISO - ISO-NE",699,419.304791666667,1.39973120382782
"2016-08-23 03:00:00+00:00","NYISO - ISO-NE",216,-162.407083333333,-2.18937098210148
"2016-08-23 13:00:00+00:00","NYISO - ISO-NE",486,369.69375,-2.12691518012851
"2016-09-10 02:00:00+00:00","NYISO - ISO-NE",898,125.577916666667,-15.2543084904467
"2016-09-14 20:00:00+00:00","NYISO - ISO-NE",772,-229.276333333333,1.50189366438524
"2016-09-18 23:00:00+00:00","NYISO - ISO-NE",102,146.892291666667,1.11261932621078
"2016-12-17 16:00:00+00:00","NYISO - ISO-NE",910,176.942708333333,1.33030982478426
"2016-12-19 21:00:00+00:00","NYISO - ISO-NE",937,-143.922291666667,0.715457704669815
"2016-12-22 09:00:00+00:00","NYISO - ISO-NE",1183,136.427708333333,1.41807685103278
