"Period","Interface","Interchange","Price","pct"
2,"PJM - NYISO",4638.30604706071,143.970968278328,1.5577599237053
18,"PJM - NYISO",-1178.02558939983,126.74910106349,0.535179124508899
31,"PJM - NYISO",-375.891847452546,-145.309387587541,3.07509101857032
59,"PJM - NYISO",1644.33302723452,125.265052489939,0.866548936580383
66,"PJM - NYISO",1306.81482786423,130.269539292506,0.764983710053001
71,"PJM - NYISO",-46.726962715862,129.914355067917,0.778871651759791
79,"PJM - NYISO",-1449.31897231588,-204.785772273664,6.03563741971513
95,"PJM - NYISO",2846.61026222316,190.775244825941,1.11063853007519
99,"PJM - NYISO",3085.16993439957,216.334987338982,1.64710940486665
99,"NYISO - ISO-NE",2008.57288872843,349.534994470073,0.982695764976403
121,"PJM - NYISO",4256.24092592963,145.945618428114,1.40858398398284
126,"NYISO - ISO-NE",1671.14004615134,168.398854127833,0.762820946227267
224,"PJM - NYISO",-741.993411755739,-226.607314561158,8.32873685441131
239,"PJM - NYISO",2185.42773781826,144.054789995284,1.28860020017562
258,"PJM - NYISO",3459.80404739106,125.972084198269,1.22077824733232
376,"PJM - NYISO",1116.3620063615,-176.6699115476,39.6786854486497
377,"PJM - NYISO",1152.80559902356,-230.242952456896,35.0797916443735
379,"PJM - NYISO",430.549552804438,-222.528492287256,-160.917986077506
427,"PJM - NYISO",45110.2766678411,0,NA
427,"NYISO - ISO-NE",15270.5720194925,0,NA
512,"PJM - NYISO",1027.3891250299,126.606413394537,0.893112248308287
537,"PJM - NYISO",1449.46348690707,130.294915225177,0.678423576562441
561,"PJM - NYISO",1176.26076535098,125.324100644094,0.650261788171057
629,"PJM - NYISO",42123.4760498726,0,NA
629,"NYISO - ISO-NE",13278.6035670399,0,NA
688,"NYISO - ISO-NE",-3603.96415363804,-644.881626114966,0.860479018471709
689,"NYISO - ISO-NE",-3684.27359503742,-706.731351676437,0.63944925405273
690,"NYISO - ISO-NE",-3487.32990535648,-654.353080592895,0.610406121765152
727,"PJM - NYISO",-3035.09084249912,-200.057141084741,-0.781719785234365
746,"PJM - NYISO",-1975.7253029397,-201.585518525775,-0.816603475031542
797,"PJM - NYISO",-2583.35992767194,-202.739498910796,-0.859144044370228
838,"PJM - NYISO",3478.70888323685,130.15546652279,1.20886255133299
864,"NYISO - ISO-NE",1191.11144058626,137.387734141976,1.17272345335196
884,"PJM - NYISO",2001.06599508366,143.871039208752,0.803203979487031
1063,"PJM - NYISO",-1520.34707108011,-164.784640079427,5.22691829941144
