"Period","Interface","Interchange","Price","pct"
1,"PJM - MISO",-3889.85263527523,4.01655696217148,0.132127896018945
1,"PJM - NYISO",4552.23763280655,-21.164398170864,0.492315688686661
1,"NYISO - ISO-NE",1682.23618543333,4.42496320690106,0.0861571626528231
2,"PJM - MISO",-3782.74444632758,4.14959866952772,0.140625486605987
2,"PJM - NYISO",4486.53367945736,-14.519780745017,0.373808376233443
2,"NYISO - ISO-NE",1630.93352951484,1.42455791216184,0.0313845250904281
3,"PJM - MISO",-3162.95506919878,4.70397285268109,0.16256212043778
3,"PJM - NYISO",4478.16434605461,-11.3602233114123,0.307294166926102
3,"NYISO - ISO-NE",1756.97541835863,2.08142481934023,0.0500246775271371
4,"PJM - MISO",-2947.00117372132,4.87945128942937,0.168050441259436
4,"PJM - NYISO",4400.83016977212,-8.61902390782025,0.240856631861658
4,"NYISO - ISO-NE",1724.27929908069,-2.8018119093656,0.067521202259761
5,"PJM - MISO",-3240.49375715971,4.63179582035313,0.155602155138809
5,"PJM - NYISO",4215.75863635837,-8.14317722620076,0.225233369252143
5,"NYISO - ISO-NE",1722.77966855999,-2.53431163311279,0.0610778405642338
6,"PJM - MISO",-3881.75986162589,4.70457176049571,0.151459820535674
6,"PJM - NYISO",3200.24532473052,-6.9646386434007,0.188763432713391
6,"NYISO - ISO-NE",1693.87111694968,-2.2031318836332,0.0531131026422581
7,"PJM - MISO",-4679.83532930006,5.72791641652,0.1692542484621
7,"PJM - NYISO",3228.14727994553,-6.93118403750269,0.172539261836491
7,"NYISO - ISO-NE",1598.49378865327,-2.44338234245126,0.0544681527780078
8,"PJM - MISO",-5198.79634249518,7.50684154676026,0.202561288212363
8,"PJM - NYISO",2314.29188160144,-3.38345000523724,0.0796016882363816
8,"NYISO - ISO-NE",1293.29229495266,-0.659625461378162,0.0148142921309667
9,"PJM - MISO",-4845.77952627786,8.87938996346789,0.224248752173693
9,"PJM - NYISO",2743.82694022813,-8.17895975719221,0.169951220237832
9,"NYISO - ISO-NE",1638.25884597574,-0.458212576485955,0.00873719104747995
10,"PJM - MISO",-4583.13201649074,4.96882725701531,0.136600268316711
10,"PJM - NYISO",-688.220089555194,-1.25596502108042,0.0318067761090077
10,"NYISO - ISO-NE",337.287405649078,2.99119990411135,0.0774526488553554
11,"PJM - MISO",-4617.99611265849,4.98091171550407,0.124031832606344
11,"PJM - NYISO",-20.6606857921664,-1.48595415144784,0.034245071562356
11,"NYISO - ISO-NE",371.769455010661,-1.07788576140706,0.0241279787988939
12,"PJM - MISO",-4605.38305315817,4.26126882047382,0.105798250574181
12,"PJM - NYISO",674.055367135052,-1.30415588447462,0.0302869308061078
12,"NYISO - ISO-NE",324.220651093414,-2.81420860207945,0.0623727456036396
13,"PJM - MISO",-4320.11506800472,3.15761374754096,0.0807946083637405
13,"PJM - NYISO",954.369171109489,-4.31326268105561,0.100736155127142
13,"NYISO - ISO-NE",342.320688575886,-4.48722400234446,0.0950327333170733
14,"PJM - MISO",-4347.7452326628,4.94557956566595,0.125342890391642
14,"PJM - NYISO",1094.26144291523,-4.32243491567907,0.0980357160703084
14,"NYISO - ISO-NE",433.803004437368,-1.4737969877127,0.0313650398267257
15,"PJM - MISO",-4390.16071644663,5.63904129448834,0.143595209643431
15,"PJM - NYISO",1209.42909731575,-1.64122292955187,0.0382475549888475
15,"NYISO - ISO-NE",554.35628877869,-4.13215483503027,0.0902271963633915
16,"PJM - MISO",-4433.03293480672,6.06117243290166,0.152413492874872
